,a_user_id,b_user_id
5954,22,2713
5957,22,2721
5961,22,2731
5963,22,2731
5966,22,2727
5970,22,2704
5971,22,2704
5974,22,2702
5976,22,2702
5979,22,2704
5985,22,2702
5988,22,2702
5992,22,2704
5996,22,2709
6001,22,2702
6004,22,2702
6008,22,2704
6012,22,2709
6018,22,2702
6020,22,2702
6023,22,2704
6027,22,2702
6030,22,2702
6034,22,2704
6038,22,2709
6043,22,2702
6046,22,2702
6050,22,2704
6054,22,2709
6059,22,2702
6062,22,2702
6066,22,2704
6070,22,2709
6075,22,2702
6077,22,2702
6080,22,2704
6084,22,2702
6085,22,2702
6088,22,2702
6090,22,2702
6093,22,2730
6097,22,2702
6098,22,2702
6101,22,2702
6102,22,2702
6105,22,2730
6106,22,2730
6113,22,1228
6115,22,1228
6118,22,2705
6122,22,1228
6124,22,1228
6127,22,2705
6131,22,2705
6134,22,2705
6138,22,2713
6142,22,2722
6147,22,2705
6150,22,2705
6154,22,2713
6158,22,2722
6163,22,2711
6165,22,2711
6168,22,2725
6172,22,1228
6174,22,1228
6177,22,2705
6181,22,1228
6183,22,1228
6186,22,2705
6190,22,2718
6193,22,2718
6197,22,2710
6201,22,648
6206,22,1045
6207,22,1045
6210,22,1045
6211,22,1045
6214,22,1228
6216,22,1228
6219,22,2705
6223,22,1228
6225,22,1228
6228,22,2705
6232,22,2742
6234,22,2742
6237,22,2702
6241,22,2702
6243,22,2702
6246,22,2704
6250,22,2702
6253,22,2702
6257,22,2704
6261,22,2709
6266,22,2702
6269,22,2702
6273,22,2704
6277,22,2709
6282,22,2702
6284,22,2702
6287,22,2704
6291,22,2702
6294,22,2702
6298,22,2704
6302,22,2709
6307,22,2702
6310,22,2702
6314,22,2704
6318,22,2709
6323,22,2702
6326,22,2702
6330,22,2704
6334,22,2709
6339,22,2702
6341,22,2702
6344,22,2704
6348,22,2702
6349,22,2702
6352,22,2702
6354,22,2702
6357,22,2730
6361,22,2702
6362,22,2702
6365,22,2702
6366,22,2702
6369,22,2730
6370,22,2730
6373,22,2704
6374,22,2704
6377,22,2704
6378,22,2704
6381,22,1228
6383,22,1228
6386,22,2705
6390,22,1228
6392,22,1228
6395,22,2705
6399,22,2705
6402,22,2705
6406,22,2713
6410,22,2722
6415,22,2705
6418,22,2705
6422,22,2713
6426,22,2722
6431,22,2713
6433,22,2713
6436,22,2721
6440,22,2706
6442,22,2706
6445,22,2710
6449,22,2718
6452,22,2718
6456,22,2710
6460,22,648
6465,22,2706
6466,22,2706
6469,22,2706
6470,22,2706
6473,22,2711
6475,22,2711
6478,22,2724
6482,22,2711
6484,22,2711
6487,22,2724
6491,22,2711
6493,22,2711
6496,22,2725
6500,22,2711
6502,22,2711
6505,22,2715
6509,22,2742
6511,22,2742
6514,22,2702
6518,22,2706
6520,22,2706
6523,22,2710
6527,22,2718
6530,22,2718
6534,22,2710
6538,22,648
6543,22,2702
6546,22,2702
6550,22,2704
6554,22,2709
6559,22,2702
6562,22,2702
6566,22,2704
6570,22,2709
6575,22,2710
6576,22,2710
6579,22,2702
6582,22,2702
6586,22,2704
6590,22,2709
6595,22,2702
6598,22,2702
6602,22,2704
6606,22,2709
6611,22,2702
6614,22,2702
6618,22,2704
6622,22,2709
6627,22,2711
6629,22,2711
6632,22,2723
6636,22,2711
6638,22,2711
6641,22,2724
6645,22,2711
6647,22,2711
6650,22,2724
6654,22,2711
6656,22,2711
6659,22,2725
6663,22,2711
6665,22,2711
6668,22,2715
6672,22,2711
6674,22,2711
6677,22,2725
6681,22,2711
6683,22,2711
6686,22,2715
6690,22,2711
6692,22,2711
6695,22,2715
6699,22,2711
6701,22,2711
6704,22,2725
6708,22,2711
6710,22,2711
6713,22,2715
6717,22,2711
6719,22,2711
6722,22,2723
6726,22,2711
6728,22,2711
6731,22,2724
6735,22,2711
6737,22,2711
6740,22,2724
6744,22,2718
6747,22,2718
6751,22,2710
6755,22,648
6760,22,2742
6762,22,2742
6765,22,2702
6769,22,2711
6771,22,2711
6774,22,2723
6778,22,2711
6780,22,2711
6783,22,2724
6787,22,2711
6789,22,2711
6792,22,2724
6796,22,2705
6799,22,2705
6803,22,2713
6807,22,2722
6812,22,2705
6815,22,2705
6819,22,2713
6823,22,2722
6828,22,2713
6830,22,2713
6833,22,2721
6837,22,2705
6840,22,2705
6844,22,2713
6848,22,2722
6853,22,2705
6856,22,2705
6860,22,2713
6864,22,2722
6869,22,2713
6871,22,2713
6874,22,2721
6878,22,2711
6880,22,2711
6883,22,2723
6887,22,2711
6889,22,2711
6892,22,2724
6896,22,2711
6898,22,2711
6901,22,2724
6905,22,2711
6908,22,2711
6912,22,2723
6916,22,2724
6921,22,2711
6923,22,2711
6926,22,2725
6930,22,2711
6932,22,2711
6935,22,2715
6939,22,2711
6941,22,2711
6944,22,2724
6948,22,2711
6951,22,2711
6955,22,2724
6964,22,2731
6966,22,2731
6969,22,2727
6973,22,2711
6975,22,2711
6978,22,2725
6982,22,2711
6984,22,2711
6987,22,2715
6991,22,2702
6993,22,2702
6996,22,2730
7000,22,2730
7001,22,2730
7004,22,2731
7006,22,2731
7009,22,2727
7013,22,2742
7015,22,2742
7018,22,2702
7022,22,2742
7024,22,2742
7027,22,2702
7031,22,1045
7032,22,1045
7037,8,35
7038,8,35
7042,8,2018
7043,8,2018
7049,8,30
7051,8,30
7061,8,30
7063,8,30
7071,8,30
7073,8,30
7080,8,30
7082,8,30
7091,8,2018
7092,8,2018
7100,8,2018
7101,8,2018
7105,6,9
7106,6,9
7123,9,109
7124,9,109
7132,9,109
7133,9,109
7136,9,109
7137,9,109
7140,9,42
7142,9,42
7145,9,24
7149,9,109
7150,9,109
7158,9,109
7159,9,109
7180,9,2030
7181,9,2030
7209,9,2062
7210,9,2062
7247,6,9
7248,6,9
7258,9,42
7260,9,42
7263,9,24
7268,9,42
7270,9,42
7273,9,24
7280,9,109
7281,9,109
7284,9,109
7285,9,109
7288,9,109
7289,9,109
7292,9,109
7293,9,109
7296,9,109
7297,9,109
7308,9,109
7309,9,109
7312,9,109
7313,9,109
7316,9,109
7317,9,109
7320,9,109
7321,9,109
7324,9,2030
7325,9,2030
7360,9,2062
7361,9,2062
7365,21,2627
7366,21,2627
7369,21,2634
7372,21,2634
7376,21,2633
7380,21,2632
7386,21,2627
7392,21,2627
7396,21,2630
7402,21,2627
7403,21,2627
7406,21,2634
7412,21,2634
7419,21,2633
7426,21,2632
7433,21,2630
7440,21,2656
7447,21,2651
7456,21,2636
7457,21,2636
7461,21,2627
7462,21,2627
7465,21,2647
7466,21,2647
7469,21,2634
7472,21,2634
7476,21,2633
7480,21,2632
7486,21,2621
7487,21,2621
7491,21,2621
7492,21,2621
7495,21,2621
7496,21,2621
7500,21,2627
7501,21,2627
7504,21,2627
7505,21,2627
7508,21,2627
7509,21,2627
7513,21,2627
7517,21,2627
7523,21,2623
7524,21,2623
7527,21,2623
7528,21,2623
7531,21,2623
7532,21,2623
7536,21,2628
7537,21,2628
7540,21,29
7542,21,29
7545,21,2623
7549,21,2627
7550,21,2627
7553,21,2628
7554,21,2628
7557,21,2630
7559,21,2630
7562,21,2623
7566,21,2636
7568,21,2636
7571,21,2621
7575,21,2620
7576,21,2620
7579,21,2623
7580,21,2623
7583,21,2622
7584,21,2622
7588,21,2627
7598,21,2627
7604,21,2629
7610,21,2650
7616,21,2644
7623,21,2630
7624,21,2630
7628,21,2623
7632,21,2623
7636,21,2642
7639,21,2642
7643,21,2652
7647,21,2635
7653,21,2623
7654,21,2623
7657,21,2630
7658,21,2630
7661,21,2623
7662,21,2623
7665,21,2623
7666,21,2623
7669,21,2623
7670,21,2623
7693,21,2623
7694,21,2623
7697,21,2630
7699,21,2630
7702,21,2638
7708,21,2630
7726,21,2630
7740,21,2283
7755,21,2630
7757,21,2630
7760,21,2635
7764,21,2630
7765,21,2630
7768,21,2630
7770,21,2630
7773,21,2283
7777,21,2630
7778,21,2630
7781,21,29
7783,21,29
7786,21,2646
7790,21,2630
7792,21,2630
7795,21,2283
7799,21,2630
7800,21,2630
7803,21,2630
7805,21,2630
7808,21,2283
7812,21,2630
7814,21,2630
7817,21,2283
7821,21,2630
7823,21,2630
7826,21,2635
7831,21,2621
7833,21,2621
7836,21,2283
7840,21,2621
7842,21,2621
7845,21,2283
7849,21,29
7851,21,29
7854,21,2623
7858,21,29
7860,21,29
7863,21,2646
7867,21,2630
7875,21,2630
7884,21,2283
7920,21,2967
7948,21,2630
7951,21,2630
7955,21,2283
7959,21,2967
7964,21,2630
7972,21,2630
7981,21,2283
8017,21,2967
8045,21,2630
8048,21,2630
8052,21,2283
8056,21,2967
8061,21,2630
8063,21,2630
8066,21,2635
8070,21,2630
8072,21,2630
8075,21,2283
8079,21,2630
8081,21,2630
8084,21,2283
8088,21,2630
8090,21,2630
8093,21,2635
8097,21,2630
8099,21,2630
8102,21,2283
8106,21,2630
8108,21,2630
8111,21,2283
8115,21,2630
8117,21,2630
8120,21,2635
8124,21,2630
8126,21,2630
8129,21,2283
8133,21,2630
8135,21,2630
8138,21,2283
8142,21,2630
8144,21,2630
8147,21,2283
8151,21,2630
8153,21,2630
8156,21,2283
8160,21,2630
8162,21,2630
8165,21,2635
8169,21,2621
8171,21,2621
8174,21,2283
8178,21,2621
8180,21,2621
8183,21,2283
8187,21,2621
8189,21,2621
8192,21,2283
8196,21,2621
8198,21,2621
8201,21,2283
8205,21,2647
8206,21,2647
8209,21,2620
8210,21,2620
8213,21,2621
8214,21,2621
8217,21,2621
8218,21,2621
8221,21,2621
8222,21,2621
8225,21,2636
8227,21,2636
8230,21,2621
8234,21,2647
8235,21,2647
8238,21,2623
8239,21,2623
8242,21,2623
8243,21,2623
8246,21,2623
8247,21,2623
8250,21,29
8252,21,29
8255,21,2623
8259,21,2630
8261,21,2630
8264,21,2623
8268,21,2623
8269,21,2623
8272,21,2623
8273,21,2623
8276,21,2623
8277,21,2623
8280,21,2623
8281,21,2623
8284,21,2623
8285,21,2623
8288,21,2623
8289,21,2623
8292,21,2623
8293,21,2623
8296,21,2630
8298,21,2630
8301,21,2638
8305,21,2630
8306,21,2630
8309,21,2630
8310,21,2630
8314,21,2630
8315,21,2630
8318,21,2622
8319,21,2622
8322,21,2621
8324,21,2621
8327,21,2283
8331,21,2621
8333,21,2621
8336,21,2283
8341,21,2627
8347,21,2627
8356,21,2627
8357,21,2627
8360,21,2627
8361,21,2627
8364,21,2627
8365,21,2627
8368,21,2627
8369,21,2627
8372,21,2627
8373,21,2627
8376,21,2627
8377,21,2627
8381,21,2627
8389,21,2627
8399,21,2644
8405,21,2628
8406,21,2628
8409,21,2628
8410,21,2628
8413,21,2629
8415,21,2629
8418,21,2650
8422,21,2630
8423,21,2630
8426,21,2630
8427,21,2630
8430,21,2630
8431,21,2630
8434,21,2630
8435,21,2630
8438,21,2630
8440,21,2630
8443,21,2623
8447,21,2630
8449,21,2630
8452,21,2283
8456,21,2630
8459,21,2630
8463,21,2283
8467,21,2649
8472,21,2630
8474,21,2630
8477,21,2635
8481,21,2630
8483,21,2630
8486,21,2283
8490,21,2630
8492,21,2630
8495,21,2283
8499,21,2630
8501,21,2630
8504,21,2283
8508,21,2630
8510,21,2630
8513,21,2283
8517,21,2630
8519,21,2630
8522,21,2635
8526,21,2630
8527,21,2630
8530,21,2630
8531,21,2630
8534,21,2634
8537,21,2634
8541,21,2633
8545,21,2632
8550,21,2630
8551,21,2630
8554,21,2634
8557,21,2634
8561,21,2633
8565,21,2632
8570,21,2630
8571,21,2630
8574,21,2634
8577,21,2634
8581,21,2633
8585,21,2632
8590,21,2634
8593,21,2634
8597,21,2633
8601,21,2632
8606,21,2634
8609,21,2634
8613,21,2633
8617,21,2632
8622,21,2634
8625,21,2634
8629,21,2633
8633,21,2632
8638,21,2634
8641,21,2634
8645,21,2633
8649,21,2632
8654,21,2634
8657,21,2634
8661,21,2633
8665,21,2632
8670,21,2634
8673,21,2634
8677,21,2633
8681,21,2632
8686,21,2636
8687,21,2636
8690,21,2636
8691,21,2636
8694,21,2642
8697,21,2642
8701,21,2652
8705,21,2635
8710,21,2636
8711,21,2636
8714,21,2630
8716,21,2630
8719,21,2635
8723,21,2630
8725,21,2630
8728,21,2635
8732,21,2636
8733,21,2636
8736,21,2636
8737,21,2636
8740,21,2636
8741,21,2636
8744,21,2636
8745,21,2636
8748,21,2636
8749,21,2636
8752,21,2636
8753,21,2636
8756,21,2636
8757,21,2636
8760,21,2623
8761,21,2623
8764,21,2647
8765,21,2647
8768,21,2647
8770,21,2647
8773,21,232
8777,21,2627
8780,21,2627
8784,21,2644
8793,21,2647
8794,21,2647
8797,21,2630
8799,21,2630
8802,21,2623
8806,21,2642
8809,21,2642
8813,21,2652
8817,21,2635
8822,21,2629
8824,21,2629
8827,21,2650
8832,31,218
8837,31,218
8843,2,31
8861,31,258
8869,2,31
8870,2,31
8873,2,31
8874,2,31
8877,20,31
8879,20,31
8882,2,31
8886,20,31
8888,20,31
8891,2,31
8895,2,31
8896,2,31
8899,6,31
8900,6,31
8903,6,31
8905,6,31
8912,6,31
8915,6,31
8923,11,31
8928,6,31
8930,6,31
8937,6,31
8939,6,31
8942,31,3338
8946,6,31
8947,6,31
8950,6,31
8951,6,31
8954,6,31
8956,6,31
8959,31,1660
8963,6,31
8965,6,31
8968,31,1660
8972,6,31
8973,6,31
8976,6,31
8979,6,31
8987,31,1657
8992,6,31
8993,6,31
8996,6,31
8997,6,31
9000,6,31
9002,6,31
9005,31,1660
9009,6,31
9010,6,31
9013,6,31
9014,6,31
9017,6,31
9018,6,31
9021,6,31
9022,6,31
9025,6,31
9028,6,31
9032,31,1660
9036,31,3348
9041,6,31
9044,6,31
9052,31,1652
9057,6,31
9058,6,31
9061,6,31
9062,6,31
9065,6,31
9066,6,31
9069,6,31
9070,6,31
9073,6,31
9074,6,31
9077,6,31
9078,6,31
9081,6,31
9083,6,31
9086,31,3332
9090,6,31
9091,6,31
9094,6,31
9095,6,31
9098,6,31
9100,6,31
9103,31,3332
9107,6,31
9108,6,31
9111,6,31
9112,6,31
9115,20,31
9116,20,31
9120,20,31
9122,20,31
9125,2,31
9129,20,31
9131,20,31
9134,2,31
9138,30,31
9141,30,31
9149,31,3151
9155,31,609
9159,31,609
9167,6,31
9168,6,31
9172,6,31
9173,6,31
9179,20,31
9180,20,31
9185,31,142
9186,31,142
9189,31,202
9191,31,202
9194,31,201
9199,31,142
9200,31,142
9203,2,31
9204,2,31
9207,30,31
9210,30,31
9218,31,3151
9223,31,83
9224,31,83
9227,31,201
9228,31,201
9231,31,83
9233,31,83
9236,31,3368
9240,31,83
9242,31,83
9245,31,3336
9249,31,202
9251,31,202
9254,31,201
9258,31,202
9261,31,202
9265,31,201
9269,31,262
9274,31,83
9276,31,83
9279,31,3351
9284,31,202
9287,31,202
9291,31,201
9295,31,262
9300,31,202
9302,31,202
9305,31,201
9309,31,201
9310,31,201
9313,31,262
9314,31,262
9317,2,31
9318,2,31
9321,31,83
9323,31,83
9326,31,3333
9330,2,31
9331,2,31
9335,6,31
9345,6,31
9351,31,202
9357,31,201
9363,31,3335
9371,6,31
9375,6,31
9381,20,31
9383,20,31
9386,2,31
9390,31,202
9393,31,202
9397,31,201
9401,31,3335
9406,20,31
9408,20,31
9411,2,31
9415,6,31
9417,6,31
9420,31,3338
9424,6,31
9425,6,31
9428,31,262
9429,31,262
9432,31,201
9434,31,201
9437,31,447
9442,2,31
9443,2,31
9447,31,201
9455,31,201
9460,31,262
9465,31,447
9471,31,3336
9472,31,3336
9475,31,201
9477,31,201
9480,31,447
9484,31,265
9486,31,265
9489,31,3340
9493,31,262
9494,31,262
9497,31,201
9498,31,201
9502,31,262
9503,31,262
9506,31,447
9507,31,447
9510,31,3336
9512,31,3336
9515,31,3344
9519,31,201
9521,31,201
9524,31,447
9529,31,201
9531,31,201
9534,31,447
9538,31,201
9540,31,201
9543,31,447
9547,31,201
9549,31,201
9552,31,447
9556,31,3336
9557,31,3336
9560,31,201
9562,31,201
9565,31,447
9569,6,31
9570,6,31
9575,31,262
9581,31,262
9585,31,447
9590,31,201
9591,31,201
9594,6,31
9596,6,31
9599,31,1660
9603,31,201
9606,31,201
9610,31,447
9614,31,265
9619,31,262
9620,31,262
9623,31,201
9626,31,201
9630,31,447
9634,31,265
9639,31,201
9641,31,201
9644,31,447
9648,6,31
9650,6,31
9653,31,1660
9658,6,31
9664,6,31
9673,6,31
9674,6,31
9677,31,3346
9678,31,3346
9683,6,31
9684,6,31
9687,6,31
9689,6,31
9692,31,1660
9696,6,31
9697,6,31
9700,31,201
9702,31,201
9705,31,3347
9709,6,31
9710,6,31
9713,31,265
9714,31,265
9718,6,31
9719,6,31
9722,6,31
9723,6,31
9726,6,31
9729,6,31
9733,31,1660
9737,31,3348
9742,6,31
9743,6,31
9746,6,31
9747,6,31
9750,6,31
9751,6,31
9755,6,31
9758,6,31
9766,11,31
9771,31,3332
9772,31,3332
9775,6,31
9776,6,31
9780,31,265
9781,31,265
9784,6,31
9785,6,31
9788,6,31
9789,6,31
9792,31,3332
9793,31,3332
9796,6,31
9798,6,31
9801,31,3332
9805,6,31
9806,6,31
9809,6,31
9810,6,31
9813,6,31
9815,6,31
9818,31,3332
9837,31,3342
9838,31,3342
9841,31,201
9843,31,201
9846,31,447
9850,31,83
9852,31,83
9855,31,3330
9859,31,201
9861,31,201
9864,31,447
9868,31,83
9869,31,83
9873,31,3342
9874,31,3342
9880,6,31
9881,6,31
9884,31,262
9886,31,262
9889,31,447
9893,6,31
9894,6,31
9898,6,31
9906,6,31
9922,6,31
9923,6,31
9926,6,31
9931,6,31
9949,11,31
9962,6,31
9963,6,31
9966,6,31
9967,6,31
9970,6,31
9971,6,31
9974,6,31
9975,6,31
9978,6,31
9979,6,31
9982,6,31
9983,6,31
9986,6,31
9987,6,31
9990,31,83
9991,31,83
9994,31,83
9996,31,83
9999,31,3368
10003,31,83
10005,31,83
10008,31,3336
10012,31,202
10015,31,202
10019,31,201
10023,31,262
10028,31,83
10030,31,83
10033,31,3351
10037,31,202
10040,31,202
10044,31,201
10048,31,262
10053,31,83
10055,31,83
10058,31,3333
10062,31,83
10064,31,83
10067,31,3330
10071,31,83
10072,31,83
10075,31,142
10076,31,142
10079,31,142
10080,31,142
10083,6,31
10084,6,31
10087,31,202
10089,31,202
10092,31,201
10096,31,201
10097,31,201
10100,31,202
10102,31,202
10105,31,201
10109,31,202
10112,31,202
10116,31,201
10120,31,262
10125,31,202
10128,31,202
10132,31,201
10136,31,262
10141,31,202
10143,31,202
10146,31,201
10150,31,201
10151,31,201
10154,31,202
10157,31,202
10161,31,201
10165,31,3335
10170,31,202
10173,31,202
10177,31,201
10181,31,3335
10186,31,202
10188,31,202
10191,31,201
10196,31,201
10206,31,201
10218,31,447
10231,31,3336
10232,31,3336
10235,31,201
10237,31,201
10240,31,447
10244,31,262
10245,31,262
10248,31,201
10249,31,201
10252,31,3336
10254,31,3336
10257,31,3344
10261,31,201
10263,31,201
10266,31,447
10270,31,201
10272,31,201
10275,31,447
10279,6,31
10280,6,31
10284,6,31
10285,6,31
10288,31,265
10289,31,265
10292,6,31
10293,6,31
10296,6,31
10297,6,31
10301,6,31
10302,6,31
10305,31,265
10306,31,265
10309,6,31
10310,6,31
10313,31,202
10315,31,202
10318,31,201
10322,6,31
10323,6,31
10326,31,202
10329,31,202
10333,31,201
10337,31,262
10343,6,31
10344,6,31
10347,31,202
10350,31,202
10354,31,201
10358,31,262
10363,31,265
10364,31,265
10367,6,31
10368,6,31
10371,6,31
10372,6,31
10376,6,31
10377,6,31
10380,31,265
10381,31,265
10384,31,201
10386,31,201
10389,31,447
10393,6,31
10394,6,31
10397,31,201
10399,31,201
10402,31,447
10406,31,3336
10407,31,3336
10410,31,201
10412,31,201
10415,31,447
10419,31,262
10421,31,262
10424,31,447
10428,31,201
10429,31,201
10432,31,201
10435,31,201
10439,31,447
10443,31,265
10448,31,262
10449,31,262
10452,31,201
10455,31,201
10459,31,447
10463,31,265
10468,31,201
10470,31,201
10473,31,447
10477,31,201
10479,31,201
10482,31,3347
10486,31,201
10488,31,201
10491,31,447
10495,31,201
10497,31,201
10500,31,447
10504,31,262
10506,31,262
10509,31,447
10513,6,31
10514,6,31
10518,31,3332
10519,31,3332
10522,31,265
10523,31,265
10526,31,3332
10527,31,3332
10530,6,31
10531,6,31
10535,31,3332
10536,31,3332
10539,31,265
10540,31,265
10543,31,3332
10544,31,3332
10547,31,202
10549,31,202
10552,31,201
10556,31,202
10559,31,202
10563,31,201
10567,31,3335
10572,31,202
10576,31,202
10586,31,201
10591,31,3335
10597,6,31
10598,6,31
10602,31,3332
10603,31,3332
10606,31,265
10607,31,265
10610,31,3332
10611,31,3332
10614,6,31
10615,6,31
10619,31,3332
10620,31,3332
10623,31,265
10624,31,265
10627,31,3332
10628,31,3332
10631,6,31
10632,6,31
10635,6,31
10636,6,31
10639,6,31
10640,6,31
10643,31,265
10644,31,265
10647,6,31
10648,6,31
10651,31,3332
10652,31,3332
10655,6,31
10656,6,31
10659,31,265
10660,31,265
10663,31,3332
10664,31,3332
10667,31,83
10668,31,83
10671,31,83
10673,31,83
10676,31,3368
10680,31,83
10682,31,83
10685,31,3336
10689,31,83
10691,31,83
10694,31,3351
10698,31,83
10700,31,83
10703,31,3333
10707,31,83
10708,31,83
10711,31,83
10713,31,83
10716,31,3368
10720,31,83
10722,31,83
10725,31,3336
10729,31,83
10731,31,83
10734,31,3351
10738,31,83
10740,31,83
10743,31,3333
10747,31,265
10749,31,265
10752,31,3340
10756,31,83
10757,31,83
10760,31,83
10762,31,83
10765,31,3368
10769,31,83
10771,31,83
10774,31,3336
10778,31,83
10780,31,83
10783,31,3351
10787,31,83
10789,31,83
10792,31,3333
10796,31,265
10798,31,265
10801,31,3340
10805,31,265
10807,31,265
10810,31,3340
10814,31,83
10816,31,83
10819,31,3330
10823,31,83
10824,31,83
10827,31,83
10829,31,83
10832,31,3330
10836,31,83
10837,31,83
10840,31,83
10842,31,83
10845,31,3330
10849,31,83
10850,31,83
10853,6,31
10854,6,31
10859,6,31
10860,6,31
10863,6,31
10864,6,31
10871,31,202
10874,31,202
10878,31,201
10882,31,262
10887,31,202
10890,31,202
10894,31,201
10898,31,262
10903,31,262
10904,31,262
10907,31,262
10908,31,262
10911,31,262
10912,31,262
10915,31,262
10916,31,262
10919,31,262
10920,31,262
10923,31,262
10925,31,262
10928,31,447
10932,31,262
10933,31,262
10936,31,201
10938,31,201
10941,31,447
10945,31,262
10947,31,262
10950,31,447
10954,31,83
10955,31,83
10958,31,83
10961,31,83
10965,31,3351
10969,31,265
10974,31,265
10976,31,265
10979,31,3340
10983,31,262
10984,31,262
10987,31,262
10989,31,262
10992,31,447
10996,31,201
10999,31,201
11003,31,447
11007,31,265
11012,31,262
11013,31,262
11016,31,201
11019,31,201
11023,31,447
11027,31,265
11032,31,201
11034,31,201
11037,31,447
11041,31,3346
11042,31,3346
11045,31,265
11047,31,265
11054,31,3332
11055,31,3332
11058,31,265
11059,31,265
11062,31,3332
11063,31,3332
11066,6,31
11068,6,31
11071,31,3332
11075,6,31
11077,6,31
11080,31,3332
11084,31,262
11086,31,262
11089,31,447
11095,2,31
11096,2,31
11101,2,31
11102,2,31
11107,2,31
11108,2,31
11112,2,31
11113,2,31
11119,31,201
11129,31,201
11141,31,447
11154,31,201
11156,31,201
11159,31,447
11163,31,262
11164,31,262
11167,31,447
11168,31,447
11171,31,201
11173,31,201
11176,31,447
11180,31,201
11182,31,201
11185,31,447
11189,31,201
11191,31,201
11194,31,447
11198,31,201
11200,31,201
11203,31,447
11207,31,201
11209,31,201
11212,31,447
11216,31,262
11218,31,262
11221,31,447
11225,31,201
11228,31,201
11232,31,447
11236,31,265
11241,31,262
11242,31,262
11245,31,201
11248,31,201
11252,31,447
11256,31,265
11261,31,201
11263,31,201
11266,31,447
11270,31,201
11272,31,201
11275,31,447
11279,31,201
11281,31,201
11284,31,447
11288,31,262
11290,31,262
11293,31,447
11308,6,31
11310,6,31
11313,31,1660
11317,6,31
11319,6,31
11322,31,1660
11326,6,31
11328,6,31
11331,31,1660
11335,6,31
11338,6,31
11342,31,1660
11346,31,3348
11351,6,31
11352,6,31
11355,31,262
11356,31,262
11359,31,262
11360,31,262
11363,31,262
11364,31,262
11367,30,31
11370,30,31
11378,31,3151
11383,31,83
11386,31,83
11390,31,3330
11399,31,447
11402,31,447
11406,31,265
11415,31,3332
